seed,variant,iteration,stability,mean_log_prob,stability_jsd,true_reject_rate,false_reject_rate
5,oea_full,2,0.189328,-6.036551,0.469399,0.74632,0.14496
5,oea_full,3,0.092678,-5.966973,0.443713,0.74632,0.14496
5,oea_full,4,0.092678,-6.028093,0.514895,0.74632,0.14496
5,oea_full,5,0.132006,-5.941812,0.476254,0.74632,0.14496
5,oea_full,6,0.165533,-5.932351,0.501779,0.74632,0.14496
5,oea_full,7,0.117678,-6.041198,0.498228,0.74632,0.14496
5,oea_full,8,0.185355,-6.053674,0.478239,0.74632,0.14496
5,oea_full,9,0.15,-5.960063,0.475452,0.74632,0.14496
5,oea_full,10,0.105178,-5.970702,0.477551,0.74632,0.14496
5,temperature_low,0,0.9875,-6.098058,0.516116,0.6052,0.2256
5,temperature_low,1,0.139328,-5.385948,0.44309,0.6052,0.2256
5,temperature_low,2,0.197855,-5.085554,0.416327,0.6052,0.2256
5,temperature_low,3,0.215533,-5.133329,0.404299,0.6052,0.2256
5,temperature_low,4,0.142678,-5.467148,0.480279,0.6052,0.2256
5,temperature_low,5,0.075,-5.734507,0.496997,0.6052,0.2256
5,temperature_low,6,0.155178,-5.456349,0.425245,0.6052,0.2256
5,temperature_low,7,0.122855,-5.464621,0.441948,0.6052,0.2256
5,temperature_low,8,0.204861,-5.193784,0.428233,0.6052,0.2256
5,temperature_low,9,0.163388,-5.159816,0.4102,0.6052,0.2256
5,temperature_low,10,0.153033,-5.232328,0.415084,0.6052,0.2256
5,top_k,0,0.9875,-6.098058,0.516116,0.6052,0.2256
5,top_k,1,0.238388,-5.995924,0.468164,0.6052,0.2256
5,top_k,2,0.114328,-6.095675,0.51589,0.6052,0.2256
5,top_k,3,0.135355,-6.188175,0.506406,0.6052,0.2256
5,top_k,4,0.110355,-6.017359,0.459824,0.6052,0.2256
5,top_k,5,0.155178,-6.045403,0.498605,0.6052,0.2256
5,top_k,6,0.176828,-6.105359,0.487821,0.6052,0.2256
5,top_k,7,0.105178,-6.08956,0.502408,0.6052,0.2256
5,top_k,8,0.097855,-5.837753,0.443462,0.6052,0.2256
5,top_k,9,0.125,-5.899442,0.449851,0.6052,0.2256
5,top_k,10,0.135355,-6.068538,0.509733,0.6052,0.2256
5,entropy_filter,0,0.9875,-6.098058,0.516116,0.6304,0.2112
5,entropy_filter,1,0.240533,-5.993,0.462469,0.6304,0.2112
5,entropy_filter,2,0.189328,-6.036551,0.469399,0.6304,0.2112
5,entropy_filter,3,0.092678,-5.966973,0.443713,0.6304,0.2112
5,entropy_filter,4,0.092678,-6.028093,0.514895,0.6304,0.2112
5,entropy_filter,5,0.132006,-5.941812,0.476254,0.6304,0.2112
5,entropy_filter,6,0.165533,-5.932351,0.501779,0.6304,0.2112
5,entropy_filter,7,0.117678,-6.041198,0.498228,0.6304,0.2112
5,entropy_filter,8,0.185355,-6.053674,0.478239,0.6304,0.2112
5,entropy_filter,9,0.15,-5.960063,0.475452,0.6304,0.2112
5,entropy_filter,10,0.105178,-5.970702,0.477551,0.6304,0.2112
5,repetition_penalty,0,0.9875,-6.098058,0.516116,0.6052,0.2256
5,repetition_penalty,1,0.124684,-6.066558,0.498841,0.6052,0.2256
5,repetition_penalty,2,0.085979,-6.055722,0.483559,0.6052,0.2256
5,repetition_penalty,3,0.080178,-6.166656,0.498415,0.6052,0.2256
5,repetition_penalty,4,0.117678,-6.138306,0.493184,0.6052,0.2256
5,repetition_penalty,5,0.156066,-6.064257,0.504125,0.6052,0.2256
5,repetition_penalty,6,0.147855,-6.105665,0.49395,0.6052,0.2256
5,repetition_penalty,7,0.110355,-6.058497,0.498008,0.6052,0.2256
5,repetition_penalty,8,0.197855,-6.078156,0.472576,0.6052,0.2256
5,repetition_penalty,9,0.1,-5.908846,0.434968,0.6052,0.2256
5,repetition_penalty,10,0.153033,-6.122188,0.522718,0.6052,0.2256
5,rag_only,0,0.9875,-6.098058,0.516116,0.59008,0.23424
5,rag_only,1,0.15,-4.988214,0.407924,0.59008,0.23424
5,rag_only,2,0.147855,-4.883997,0.383071,0.59008,0.23424
5,rag_only,3,0.092678,-4.982819,0.420767,0.59008,0.23424
5,rag_only,4,0.126828,-4.924076,0.403029,0.59008,0.23424
5,rag_only,5,0.135355,-5.019336,0.397208,0.59008,0.23424
5,rag_only,6,0.110355,-4.991551,0.401331,0.59008,0.23424
5,rag_only,7,0.075,-5.018881,0.399412,0.59008,0.23424
5,rag_only,8,0.160355,-4.976867,0.3914,0.59008,0.23424
5,rag_only,9,0.142678,-4.993894,0.400013,0.59008,0.23424
5,rag_only,10,0.1,-4.96273,0.405537,0.59008,0.23424
6,oea_full,0,0.9875,-6.11631,0.516647,0.74632,0.14496
6,oea_full,1,0.190533,-6.015686,0.510406,0.74632,0.14496
6,oea_full,2,0.110355,-6.050738,0.492953,0.74632,0.14496
6,oea_full,3,0.142678,-6.017938,0.455993,0.74632,0.14496
6,oea_full,4,0.213388,-5.977976,0.480505,0.74632,0.14496
6,oea_full,5,0.110355,-6.045012,0.498321,0.74632,0.14496
6,oea_full,6,0.090533,-5.956488,0.459484,0.74632,0.14496
6,oea_full,7,0.105178,-6.037159,0.487779,0.74632,0.14496
6,oea_full,8,0.172855,-6.042041,0.48943,0.74632,0.14496
6,oea_full,9,0.167678,-6.054509,0.49401,0.74632,0.14496
6,oea_full,10,0.153033,-6.113108,0.486679,0.74632,0.14496
6,temperature_low,0,0.9875,-6.11631,0.516647,0.6052,0.2256
6,temperature_low,1,0.140533,-5.367777,0.415065,0.6052,0.2256
6,temperature_low,2,0.170711,-5.453607,0.432918,0.6052,0.2256
6,temperature_low,3,0.142678,-5.426419,0.439492,0.6052,0.2256
6,temperature_low,4,0.155178,-4.885879,0.370688,0.6052,0.2256
6,temperature_low,5,0.096651,-5.146486,0.433538,0.6052,0.2256
6,temperature_low,6,0.173296,-4.888712,0.383342,0.6052,0.2256
6,temperature_low,7,0.180178,-5.040726,0.408668,0.6052,0.2256
6,temperature_low,8,0.165533,-5.286659,0.414512,0.6052,0.2256
6,temperature_low,9,0.135355,-5.377707,0.407951,0.6052,0.2256
6,temperature_low,10,0.132006,-5.209166,0.403997,0.6052,0.2256
6,top_k,0,0.9875,-6.11631,0.516647,0.6052,0.2256
6,top_k,1,0.208211,-6.065941,0.511182,0.6052,0.2256
6,top_k,2,0.172855,-5.90098,0.492593,0.6052,0.2256
6,top_k,3,0.210355,-5.984622,0.488481,0.6052,0.2256
6,top_k,4,0.092678,-6.012728,0.490549,0.6052,0.2256
6,top_k,5,0.085355,-5.89491,0.463677,0.6052,0.2256
6,top_k,6,0.1125,-6.010348,0.506769,0.6052,0.2256
6,top_k,7,0.167678,-5.881021,0.46108,0.6052,0.2256
6,top_k,8,0.135355,-5.981008,0.491692,0.6052,0.2256
6,top_k,9,0.167678,-5.954889,0.433103,0.6052,0.2256
6,top_k,10,0.213388,-5.960738,0.477681,0.6052,0.2256
6,entropy_filter,0,0.9875,-6.11631,0.516647,0.6304,0.2112
6,entropy_filter,1,0.190533,-6.015686,0.510406,0.6304,0.2112
6,entropy_filter,2,0.110355,-6.050738,0.492953,0.6304,0.2112
6,entropy_filter,3,0.142678,-6.017938,0.455993,0.6304,0.2112
6,entropy_filter,4,0.213388,-5.977976,0.480505,0.6304,0.2112
6,entropy_filter,5,0.110355,-6.045012,0.498321,0.6304,0.2112
6,entropy_filter,6,0.090533,-5.956488,0.459484,0.6304,0.2112
6,entropy_filter,7,0.105178,-6.037159,0.487779,0.6304,0.2112
6,entropy_filter,8,0.172855,-6.042041,0.48943,0.6304,0.2112
6,entropy_filter,9,0.167678,-6.054509,0.49401,0.6304,0.2112
6,entropy_filter,10,0.153033,-6.113108,0.486679,0.6304,0.2112
6,repetition_penalty,0,0.9875,-6.11631,0.516647,0.6052,0.2256
6,repetition_penalty,1,0.203033,-6.042711,0.486744,0.6052,0.2256
6,repetition_penalty,2,0.208211,-6.017143,0.494183,0.6052,0.2256
6,repetition_penalty,3,0.165533,-6.054786,0.476112,0.6052,0.2256
6,repetition_penalty,4,0.126828,-6.069891,0.51444,0.6052,0.2256
6,repetition_penalty,5,0.122855,-6.040188,0.493582,0.6052,0.2256
6,repetition_penalty,6,0.142678,-6.072418,0.480391,0.6052,0.2256
6,repetition_penalty,7,0.125,-6.10471,0.489107,0.6052,0.2256
6,repetition_penalty,8,0.1125,-6.193747,0.494306,0.6052,0.2256
6,repetition_penalty,9,0.130178,-6.133458,0.504909,0.6052,0.2256
6,repetition_penalty,10,0.085355,-6.099334,0.485474,0.6052,0.2256
6,rag_only,0,0.9875,-6.11631,0.516647,0.59008,0.23424
6,rag_only,1,0.165533,-4.926165,0.409884,0.59008,0.23424
6,rag_only,2,0.085355,-4.991821,0.405441,0.59008,0.23424
6,rag_only,3,0.135355,-4.954261,0.422958,0.59008,0.23424
6,rag_only,4,0.105178,-4.964131,0.397283,0.59008,0.23424
6,rag_only,5,0.135355,-4.932872,0.396914,0.59008,0.23424
6,rag_only,6,0.135355,-4.958314,0.405745,0.59008,0.23424
6,rag_only,7,0.067678,-4.906391,0.388656,0.59008,0.23424
6,rag_only,8,0.097855,-4.966352,0.410849,0.59008,0.23424
6,rag_only,9,0.105178,-4.991183,0.396866,0.59008,0.23424
6,rag_only,10,0.072855,-5.024349,0.388071,0.59008,0.23424
7,oea_full,0,0.9875,-6.03301,0.495947,0.74632,0.14496
7,oea_full,1,0.117678,-6.045471,0.463526,0.74632,0.14496
7,oea_full,2,0.092678,-5.9934,0.474787,0.74632,0.14496
7,oea_full,3,0.141157,-6.084405,0.481889,0.74632,0.14496
7,oea_full,4,0.15,-5.961702,0.474648,0.74632,0.14496
7,oea_full,5,0.197855,-6.102323,0.491406,0.74632,0.14496
7,oea_full,6,0.205178,-6.085338,0.516284,0.74632,0.14496
7,oea_full,7,0.185355,-6.010744,0.502476,0.74632,0.14496
7,oea_full,8,0.085355,-6.069179,0.496592,0.74632,0.14496
7,oea_full,9,0.085355,-5.940965,0.464041,0.74632,0.14496
7,oea_full,10,0.121651,-6.037918,0.49776,0.74632,0.14496
7,temperature_low,0,0.9875,-6.03301,0.495947,0.6052,0.2256
7,temperature_low,1,0.128033,-5.333769,0.456936,0.6052,0.2256
7,temperature_low,2,0.160355,-5.106056,0.406377,0.6052,0.2256
7,temperature_low,3,0.203033,-5.651426,0.47518,0.6052,0.2256
7,temperature_low,4,0.140533,-5.346855,0.411183,0.6052,0.2256
7,temperature_low,5,0.1125,-5.35581,0.425551,0.6052,0.2256
7,temperature_low,6,0.180178,-5.070757,0.383599,0.6052,0.2256
7,temperature_low,7,0.180178,-5.167299,0.41029,0.6052,0.2256
7,temperature_low,8,0.215533,-5.456859,0.434793,0.6052,0.2256
7,temperature_low,9,0.105178,-5.633483,0.459313,0.6052,0.2256
7,temperature_low,10,0.142678,-4.951083,0.401584,0.6052,0.2256
7,top_k,0,0.9875,-6.03301,0.495947,0.6052,0.2256
7,top_k,1,0.185355,-5.988909,0.473124,0.6052,0.2256
7,top_k,2,0.125,-5.854969,0.447541,0.6052,0.2256
7,top_k,3,0.117678,-6.068749,0.487568,0.6052,0.2256
7,top_k,4,0.107006,-5.985012,0.493152,0.6052,0.2256
7,top_k,5,0.1875,-5.998818,0.468633,0.6052,0.2256
7,top_k,6,0.1125,-5.896571,0.484512,0.6052,0.2256
7,top_k,7,0.155178,-6.078576,0.495331,0.6052,0.2256
7,top_k,8,0.149684,-6.034999,0.474899,0.6052,0.2256
7,top_k,9,0.189328,-6.180365,0.528315,0.6052,0.2256
7,top_k,10,0.075,-6.123627,0.52203,0.6052,0.2256
7,entropy_filter,0,0.9875,-6.03301,0.495947,0.6304,0.2112
7,entropy_filter,1,0.117678,-6.045471,0.463526,0.6304,0.2112
7,entropy_filter,2,0.092678,-5.9934,0.474787,0.6304,0.2112
7,entropy_filter,3,0.141157,-6.084405,0.481889,0.6304,0.2112
7,entropy_filter,4,0.15,-5.961702,0.474648,0.6304,0.2112
7,entropy_filter,5,0.197855,-6.102323,0.491406,0.6304,0.2112
7,entropy_filter,6,0.205178,-6.085338,0.516284,0.6304,0.2112
7,entropy_filter,7,0.185355,-6.010744,0.502476,0.6304,0.2112
7,entropy_filter,8,0.085355,-6.069179,0.496592,0.6304,0.2112
7,entropy_filter,9,0.085355,-5.940965,0.464041,0.6304,0.2112
7,entropy_filter,10,0.121651,-6.037918,0.49776,0.6304,0.2112
7,repetition_penalty,0,0.9875,-6.03301,0.495947,0.6052,0.2256
7,repetition_penalty,1,0.178033,-6.031969,0.514016,0.6052,0.2256
7,repetition_penalty,2,0.075,-6.015719,0.46031,0.6052,0.2256
7,repetition_penalty,3,0.122855,-6.191162,0.497232,0.6052,0.2256
7,repetition_penalty,4,0.117678,-6.105198,0.493638,0.6052,0.2256
7,repetition_penalty,5,0.117678,-6.09548,0.484022,0.6052,0.2256
7,repetition_penalty,6,0.220711,-6.106736,0.500357,0.6052,0.2256
7,repetition_penalty,7,0.160355,-6.101239,0.510931,0.6052,0.2256
7,repetition_penalty,8,0.155178,-6.156109,0.512535,0.6052,0.2256
7,repetition_penalty,9,0.155178,-6.178584,0.540918,0.6052,0.2256
7,repetition_penalty,10,0.135355,-6.165078,0.496997,0.6052,0.2256
7,rag_only,0,0.9875,-6.03301,0.495947,0.59008,0.23424
7,rag_only,1,0.199684,-4.958127,0.387866,0.59008,0.23424
7,rag_only,2,0.194506,-4.889303,0.3786,0.59008,0.23424
7,rag_only,3,0.194506,-4.996735,0.403115,0.59008,0.23424
7,rag_only,4,0.174684,-4.901544,0.389158,0.59008,0.23424
7,rag_only,5,0.190533,-4.923714,0.40377,0.59008,0.23424
7,rag_only,6,0.174684,-4.995591,0.38857,0.59008,0.23424
7,rag_only,7,0.183834,-4.880469,0.382185,0.59008,0.23424
7,rag_only,8,0.187184,-4.988971,0.402051,0.59008,0.23424
7,rag_only,9,0.257006,-5.000448,0.390994,0.59008,0.23424
7,rag_only,10,0.174684,-4.983808,0.382434,0.59008,0.23424
8,oea_full,0,0.9875,-6.083039,0.479774,0.74632,0.14496
8,oea_full,1,0.240533,-6.025088,0.461023,0.74632,0.14496
8,oea_full,2,0.0875,-6.061584,0.506325,0.74632,0.14496
8,oea_full,3,0.130178,-6.009157,0.462187,0.74632,0.14496
8,oea_full,4,0.172855,-6.041599,0.47619,0.74632,0.14496
8,oea_full,5,0.160355,-6.014869,0.480449,0.74632,0.14496
8,oea_full,6,0.1625,-6.078198,0.482035,0.74632,0.14496
8,oea_full,7,0.222855,-5.97566,0.456132,0.74632,0.14496
8,oea_full,8,0.145711,-5.957012,0.476138,0.74632,0.14496
8,oea_full,9,0.178033,-5.967764,0.471057,0.74632,0.14496
8,oea_full,10,0.172855,-6.089435,0.473925,0.74632,0.14496
8,temperature_low,0,0.9875,-6.083039,0.479774,0.6052,0.2256
8,temperature_low,1,0.186162,-5.207002,0.413178,0.6052,0.2256
8,temperature_low,2,0.160355,-5.453667,0.429961,0.6052,0.2256
8,temperature_low,3,0.182006,-5.456393,0.445757,0.6052,0.2256
8,temperature_low,4,0.173662,-5.116088,0.417571,0.6052,0.2256
8,temperature_low,5,0.144506,-5.436609,0.44384,0.6052,0.2256
8,temperature_low,6,0.210355,-5.473934,0.417842,0.6052,0.2256
8,temperature_low,7,0.155178,-5.313629,0.414285,0.6052,0.2256
8,temperature_low,8,0.205178,-5.305345,0.432268,0.6052,0.2256
8,temperature_low,9,0.205984,-5.070286,0.406043,0.6052,0.2256
8,temperature_low,10,0.183211,-5.356279,0.437517,0.6052,0.2256
8,top_k,0,0.9875,-6.083039,0.479774,0.6052,0.2256
8,top_k,1,0.240533,-5.934029,0.448054,0.6052,0.2256
8,top_k,2,0.208211,-5.747346,0.434036,0.6052,0.2256
8,top_k,3,0.180178,-6.018506,0.492981,0.6052,0.2256
8,top_k,4,0.155178,-5.918035,0.479503,0.6052,0.2256
8,top_k,5,0.142678,-5.915682,0.468521,0.6052,0.2256
8,top_k,6,0.175,-6.033623,0.472449,0.6052,0.2256
8,top_k,7,0.225888,-5.904059,0.450192,0.6052,0.2256
8,top_k,8,0.122855,-5.855685,0.44373,0.6052,0.2256
8,top_k,9,0.075,-6.076252,0.49089,0.6052,0.2256
8,top_k,10,0.178033,-6.104076,0.49552,0.6052,0.2256
8,entropy_filter,0,0.9875,-6.083039,0.479774,0.6304,0.2112
8,entropy_filter,1,0.240533,-6.025088,0.461023,0.6304,0.2112
8,entropy_filter,2,0.0875,-6.061584,0.506325,0.6304,0.2112
8,entropy_filter,3,0.130178,-6.009157,0.462187,0.6304,0.2112
8,entropy_filter,4,0.172855,-6.041599,0.47619,0.6304,0.2112
8,entropy_filter,5,0.160355,-6.014869,0.480449,0.6304,0.2112
8,entropy_filter,6,0.1625,-6.078198,0.482035,0.6304,0.2112
8,entropy_filter,7,0.222855,-5.97566,0.456132,0.6304,0.2112
8,entropy_filter,8,0.145711,-5.957012,0.476138,0.6304,0.2112
8,entropy_filter,9,0.178033,-5.967764,0.471057,0.6304,0.2112
8,entropy_filter,10,0.172855,-6.089435,0.473925,0.6304,0.2112
8,repetition_penalty,0,0.9875,-6.083039,0.479774,0.6052,0.2256
8,repetition_penalty,1,0.247855,-6.118341,0.467377,0.6052,0.2256
8,repetition_penalty,2,0.210355,-6.117425,0.465125,0.6052,0.2256
8,repetition_penalty,3,0.172855,-6.089639,0.476843,0.6052,0.2256
8,repetition_penalty,4,0.15,-6.100291,0.504042,0.6052,0.2256
8,repetition_penalty,5,0.097855,-6.009612,0.491802,0.6052,0.2256
8,repetition_penalty,6,0.1375,-6.101499,0.484631,0.6052,0.2256
8,repetition_penalty,7,0.217678,-6.118795,0.476444,0.6052,0.2256
8,repetition_penalty,8,0.1125,-6.114278,0.465509,0.6052,0.2256
8,repetition_penalty,9,0.142678,-6.040943,0.511686,0.6052,0.2256
8,repetition_penalty,10,0.215533,-6.099596,0.502415,0.6052,0.2256
8,rag_only,0,0.9875,-6.083039,0.479774,0.59008,0.23424
8,rag_only,1,0.185355,-4.954212,0.38722,0.59008,0.23424
8,rag_only,2,0.201329,-4.891059,0.395133,0.59008,0.23424
8,rag_only,3,0.140533,-5.008798,0.391774,0.59008,0.23424
8,rag_only,4,0.130178,-4.996619,0.387047,0.59008,0.23424
8,rag_only,5,0.192678,-4.962536,0.403427,0.59008,0.23424
8,rag_only,6,0.160355,-4.996796,0.407276,0.59008,0.23424
8,rag_only,7,0.195711,-5.027017,0.406613,0.59008,0.23424
8,rag_only,8,0.155178,-4.925929,0.408238,0.59008,0.23424
8,rag_only,9,0.142678,-5.015746,0.408911,0.59008,0.23424
8,rag_only,10,0.117678,-4.959407,0.409371,0.59008,0.23424
9,oea_full,0,0.992678,-6.128872,0.513815,0.74632,0.14496
9,oea_full,1,0.192678,-6.00299,0.468727,0.74632,0.14496
9,oea_full,2,0.115533,-5.863766,0.449717,0.74632,0.14496
9,oea_full,3,0.247855,-6.047048,0.489185,0.74632,0.14496
9,oea_full,4,0.117678,-5.986119,0.49402,0.74632,0.14496
9,oea_full,5,0.170711,-6.12394,0.524117,0.74632,0.14496
9,oea_full,6,0.097855,-6.034543,0.505074,0.74632,0.14496
9,oea_full,7,0.122855,-6.011452,0.465189,0.74632,0.14496
9,oea_full,8,0.140533,-6.000961,0.494944,0.74632,0.14496
9,oea_full,9,0.228033,-6.028852,0.473394,0.74632,0.14496
9,oea_full,10,0.167678,-5.99775,0.475132,0.74632,0.14496
9,temperature_low,0,0.992678,-6.128872,0.513815,0.6052,0.2256
9,temperature_low,1,0.160355,-5.609082,0.466664,0.6052,0.2256
9,temperature_low,2,0.122855,-5.13496,0.401643,0.6052,0.2256
9,temperature_low,3,0.197855,-5.30991,0.441568,0.6052,0.2256
9,temperature_low,4,0.165533,-5.766974,0.4937,0.6052,0.2256
9,temperature_low,5,0.140533,-5.061087,0.413049,0.6052,0.2256
9,temperature_low,6,0.178033,-5.074956,0.420527,0.6052,0.2256
9,temperature_low,7,0.130178,-5.297951,0.409542,0.6052,0.2256
9,temperature_low,8,0.172855,-5.149572,0.375132,0.6052,0.2256
9,temperature_low,9,0.145711,-5.068167,0.398272,0.6052,0.2256
9,temperature_low,10,0.197855,-5.662342,0.449299,0.6052,0.2256
9,top_k,0,0.992678,-6.128872,0.513815,0.6052,0.2256
9,top_k,1,0.172855,-6.187267,0.504333,0.6052,0.2256
9,top_k,2,0.155178,-5.966722,0.48029,0.6052,0.2256
9,top_k,3,0.130178,-6.106479,0.520596,0.6052,0.2256
9,top_k,4,0.117678,-6.131313,0.503522,0.6052,0.2256
9,top_k,5,0.115533,-5.891122,0.471168,0.6052,0.2256
9,top_k,6,0.125888,-5.728559,0.434354,0.6052,0.2256
9,top_k,7,0.125,-6.070238,0.501836,0.6052,0.2256
9,top_k,8,0.125,-6.075523,0.492625,0.6052,0.2256
9,top_k,9,0.253033,-5.930911,0.477626,0.6052,0.2256
9,top_k,10,0.1625,-6.154785,0.516477,0.6052,0.2256
9,entropy_filter,0,0.992678,-6.128872,0.513815,0.6304,0.2112
9,entropy_filter,1,0.192678,-6.00299,0.468727,0.6304,0.2112
9,entropy_filter,2,0.115533,-5.863766,0.449717,0.6304,0.2112
9,entropy_filter,3,0.247855,-6.047048,0.489185,0.6304,0.2112
9,entropy_filter,4,0.117678,-5.986119,0.49402,0.6304,0.2112
9,entropy_filter,5,0.170711,-6.12394,0.524117,0.6304,0.2112
9,entropy_filter,6,0.097855,-6.034543,0.505074,0.6304,0.2112
9,entropy_filter,7,0.122855,-6.011452,0.465189,0.6304,0.2112
9,entropy_filter,8,0.140533,-6.000961,0.494944,0.6304,0.2112
9,entropy_filter,9,0.228033,-6.028852,0.473394,0.6304,0.2112
9,entropy_filter,10,0.167678,-5.99775,0.475132,0.6304,0.2112
9,repetition_penalty,0,0.992678,-6.128872,0.513815,0.6052,0.2256
9,repetition_penalty,1,0.135355,-6.161954,0.50047,0.6052,0.2256
9,repetition_penalty,2,0.167678,-6.019265,0.488054,0.6052,0.2256
9,repetition_penalty,3,0.125,-5.945694,0.487528,0.6052,0.2256
9,repetition_penalty,4,0.160355,-6.13325,0.498149,0.6052,0.2256
9,repetition_penalty,5,0.147855,-5.930222,0.466915,0.6052,0.2256
9,repetition_penalty,6,0.185355,-6.034664,0.469602,0.6052,0.2256
9,repetition_penalty,7,0.205178,-6.070221,0.500113,0.6052,0.2256
9,repetition_penalty,8,0.192678,-6.086587,0.445753,0.6052,0.2256
9,repetition_penalty,9,0.228033,-6.048073,0.488225,0.6052,0.2256
9,repetition_penalty,10,0.170711,-6.120634,0.481316,0.6052,0.2256
9,rag_only,0,0.992678,-6.128872,0.513815,0.59008,0.23424
9,rag_only,1,0.1125,-5.020741,0.395993,0.59008,0.23424
9,rag_only,2,0.1,-5.015987,0.409246,0.59008,0.23424
9,rag_only,3,0.142678,-4.963731,0.404437,0.59008,0.23424
9,rag_only,4,0.085355,-4.918102,0.386014,0.59008,0.23424
9,rag_only,5,0.130178,-4.986758,0.407206,0.59008,0.23424
9,rag_only,6,0.1125,-5.01549,0.411123,0.59008,0.23424
9,rag_only,7,0.1,-4.997205,0.4031,0.59008,0.23424
9,rag_only,8,0.130178,-5.016234,0.415383,0.59008,0.23424
9,rag_only,9,0.130178,-4.933072,0.392037,0.59008,0.23424
9,rag_only,10,0.092678,-4.919144,0.409929,0.59008,0.23424
10,oea_full,0,0.972855,-6.155005,0.522437,0.74632,0.14496
10,oea_full,1,0.153033,-5.969778,0.494763,0.74632,0.14496
10,oea_full,2,0.167678,-6.098246,0.491613,0.74632,0.14496
10,oea_full,3,0.172855,-6.008246,0.473079,0.74632,0.14496
10,oea_full,4,0.165533,-6.099074,0.511676,0.74632,0.14496
